Phase,Category,Location/File,Details/Token,Status/Verdict,Evidence/Reason
Phase 6,Reference Sample (NT),Acts 21:16,Punctuation difference,SAMPLING,"Raw: మరియు కైసరయనుండి కొందరు శిష్యులు, మొదటను... Clean: మరియు కైసరయనుండి కొందరు శిష్యులు, మొదటను..."
Phase 6,Reference Sample (NT),Acts 23:26,Exact Match,SAMPLING,Raw: మహా ఘనతవహించిన అధిపతియైన ఫేలిక్సుకు క్లౌ... Clean: మహా ఘనతవహించిన అధిపతియైన ఫేలిక్సుకు క్లౌ...
Phase 6,Reference Sample (NT),Acts 26:16,Punctuation difference,SAMPLING,Raw: నీవు నన్ను చూచి యున్న సంగతినిగూర్చియు నే... Clean: నీవు నన్ను చూచి యున్న సంగతిని గూర్చియు న...
Phase 6,Reference Sample (NT),Acts 28:20,Punctuation difference,SAMPLING,Raw: ఈ హేతువుచేతనే మిమ్మును చూచి మాటలాడవలెనని... Clean: ఈ హేతువుచేతనే మిమ్మును చూచి మాటలాడవలెనని...
Phase 6,Reference Sample (NT),Romans 3:7,Exact Match,SAMPLING,Raw: దేవునికి మహిమ కలుగునట్లు నా అసత్యమువలన ద... Clean: దేవునికి మహిమ కలుగునట్లు నా అసత్యమువలన ద...
Phase 6,Reference Sample (NT),Romans 6:10,Exact Match,SAMPLING,"Raw: ఏలయనగా ఆయన చనిపోవుట చూడగా, పాపము విషయమై,... Clean: ఏలయనగా ఆయన చనిపోవుట చూడగా, పాపము విషయమై,..."
Phase 6,Reference Sample (NT),Romans 9:2,Exact Match,SAMPLING,"Raw: క్రీస్తునందు నిజమే చెప్పు చున్నాను, అబద్... Clean: క్రీస్తునందు నిజమే చెప్పు చున్నాను, అబద్..."
Phase 6,Reference Sample (NT),Romans 11:28,Exact Match,SAMPLING,Raw: సువార్త విషయమైతే వారు మిమ్మునుబట్టి శత్ర... Clean: సువార్త విషయమైతే వారు మిమ్మునుబట్టి శత్ర...
Phase 6,Reference Sample (NT),Romans 15:14,Exact Match,SAMPLING,"Raw: నా సహోదరులారా, మీరు కేవలము మంచివారును, స... Clean: నా సహోదరులారా, మీరు కేవలము మంచివారును, స..."
Phase 6,Reference Sample (NT),1 Corinthians 2:2,Exact Match,SAMPLING,"Raw: నేను, యేసుక్రీస్తును అనగా, సిలువవేయబడిన ... Clean: నేను, యేసుక్రీస్తును అనగా, సిలువవేయబడిన ..."
Phase 6,Reference Sample (NT),1 Corinthians 6:9,Exact Match,SAMPLING,Raw: అన్యాయస్థులు దేవుని రాజ్యమునకు వారసులు క... Clean: అన్యాయస్థులు దేవుని రాజ్యమునకు వారసులు క...
Phase 6,Reference Sample (NT),1 Corinthians 9:15,Punctuation difference,SAMPLING,Raw: నేనైతే వీటిలో దేనినైనను వినియోగించుకొనలే... Clean: నేనైతే వీటిలో దేనినైనను వినియోగించుకొనలే...
Phase 6,Reference Sample (NT),1 Corinthians 12:1,Punctuation difference,SAMPLING,"Raw: మరియు సహోదరులారా, ఆత్మసంబంధమైన వరము లనుగ... Clean: మరియు సహోదరులారా, ఆత్మసంబంధమైన వరము లను ..."
Phase 6,Reference Sample (NT),1 Corinthians 14:36,Exact Match,SAMPLING,Raw: దేవుని వాక్యము మీ యొద్ద నుండియే బయలువెళ్... Clean: దేవుని వాక్యము మీ యొద్ద నుండియే బయలువెళ్...
Phase 6,Reference Sample (NT),1 Corinthians 16:18,Exact Match,SAMPLING,Raw: మీరులేని కొరతను వీరు నాకు తీర్చి నా ఆత్మ... Clean: మీరులేని కొరతను వీరు నాకు తీర్చి నా ఆత్మ...
Phase 6,Reference Sample (NT),2 Corinthians 4:15,Punctuation difference,SAMPLING,Raw: ప్రభువైన యేసును లేపినవాడు యేసుతో మమ్మును... Clean: ప్రభువైన యేసును లేపినవాడు యేసుతో మమ్మును...
Phase 6,Reference Sample (NT),2 Corinthians 8:21,Exact Match,SAMPLING,Raw: ఏలయనగా ప్రభువు దృష్టియందు మాత్రమే గాక మన... Clean: ఏలయనగా ప్రభువు దృష్టియందు మాత్రమే గాక మన...
Phase 6,Reference Sample (NT),2 Corinthians 12:11,Exact Match,SAMPLING,"Raw: నేనవివేకినైతిని, మీరే నన్ను బలవంతము చేసి... Clean: నేనవివేకినైతిని, మీరే నన్ను బలవంతము చేసి..."
Phase 6,Reference Sample (NT),Galatians 3:10,Punctuation difference,SAMPLING,Raw: ధర్మశాస్త్రము విధించిన క్రియలకు సంబంధులం... Clean: ధర్మశాస్త్రము విధించిన క్రియలకు సంబంధులం...
Phase 6,Reference Sample (NT),Galatians 6:4,Exact Match,SAMPLING,Raw: ప్రతివాడును తాను చేయుపనిని పరీక్షించి చూ... Clean: ప్రతివాడును తాను చేయుపనిని పరీక్షించి చూ...
Phase 6,Reference Sample (NT),Ephesians 3:20,Exact Match,SAMPLING,Raw: మనలో కార్యసాధకమైన తన శక్తి చొప్పున మనము ... Clean: మనలో కార్యసాధకమైన తన శక్తి చొప్పున మనము ...
Phase 6,Reference Sample (NT),Ephesians 6:14,Exact Match,SAMPLING,Raw: ఏలా గనగా మీ నడుమునకు సత్యమను దట్టి కట్టు... Clean: ఏలా గనగా మీ నడుమునకు సత్యమను దట్టి కట్టు...
Phase 6,Reference Sample (NT),Philippians 3:10,Exact Match,SAMPLING,Raw: ఏ విధముచేతనైనను మృతులలోనుండి నాకు పునరుత... Clean: ఏ విధముచేతనైనను మృతులలోనుండి నాకు పునరుత...
Phase 6,Reference Sample (NT),Colossians 2:16,Exact Match,SAMPLING,"Raw: కాబట్టి అన్నపానముల విషయములోనైనను, పండుగ ... Clean: కాబట్టి అన్నపానముల విషయములోనైనను, పండుగ ..."
Phase 6,Reference Sample (NT),1 Thessalonians 2:20,Exact Match,SAMPLING,Raw: నిశ్చయముగా మీరే మా మహిమయు ఆనందమునై యున్న... Clean: నిశ్చయముగా మీరే మా మహిమయు ఆనందమునై యున్న...
Phase 6,Reference Sample (NT),2 Thessalonians 2:8,Exact Match,SAMPLING,Raw: అప్పుడా ధర్మవిరోధి బయలుపరచబడును. ప్రభువై... Clean: అప్పుడా ధర్మవిరోధి బయలుపరచబడును. ప్రభువై...
Phase 6,Reference Sample (NT),1 Timothy 4:2,Exact Match,SAMPLING,"Raw: దయ్యముల బోధయందును లక్ష్యముంచి, విశ్వాస భ... Clean: దయ్యముల బోధయందును లక్ష్యముంచి, విశ్వాస భ..."
Phase 6,Reference Sample (NT),2 Timothy 2:1,Exact Match,SAMPLING,"Raw: నా కుమారుడా, క్రీస్తుయేసునందున్న కృపచేత ... Clean: నా కుమారుడా, క్రీస్తుయేసునందున్న కృపచేత ..."
Phase 6,Reference Sample (NT),Titus 1:16,Exact Match,SAMPLING,Raw: దేవుని ఎరుగుదుమని వారు చెప్పుకొందురు గాన... Clean: దేవుని ఎరుగుదుమని వారు చెప్పుకొందురు గాన...
